feat_1	feat_2	feat_3	feat_4	feat_5	feat_6	feat_7	feat_8	feat_9	feat_10	feat_11	feat_12	feat_13	feat_14	feat_15	feat_16	feat_17	feat_18	feat_19	feat_20	feat_21	feat_22	feat_23	feat_24	feat_25	feat_26	feat_27	feat_28	feat_29	feat_30	feat_31	feat_32	feat_33	feat_34	feat_35	feat_36	feat_37	feat_38	feat_39	feat_40	feat_41	feat_42	feat_43	feat_44	feat_45	feat_46	feat_47	feat_48	feat_49	feat_50	feat_51	feat_52	feat_53	feat_54	feat_55	feat_56	feat_57	feat_58	feat_59	feat_60	feat_61	feat_62	feat_63	feat_64	feat_65	feat_66	feat_67	feat_68	feat_69	feat_70	feat_71	feat_72	feat_73	feat_74	feat_75	feat_76	feat_77	feat_78	feat_79	feat_80	feat_81	feat_82	feat_83	feat_84	feat_85	feat_86	feat_87	feat_88	feat_89	feat_90	feat_91	feat_92	feat_93	target	id
0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Class_2	"14231"
0	0	5	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	1	0	0	8	0	3	8	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	9	0	0	0	7	0	1	0	0	0	1	3	0	1	0	0	0	0	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"39746"
0	0	0	3	0	0	0	0	0	0	0	0	0	2	11	3	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	1	0	0	0	0	0	Class_2	"13978"
0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	2	0	0	0	5	0	9	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	24	0	1	0	0	0	0	15	4	8	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_6	"38205"
0	0	1	1	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	2	1	0	0	0	Class_6	"35859"
0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	2	3	4	0	2	0	3	0	2	2	0	0	0	6	0	0	5	0	0	0	0	1	1	0	1	1	4	0	1	0	1	0	3	0	0	0	0	1	1	2	0	0	0	9	0	0	5	1	1	0	1	21	0	1	1	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	4	8	0	2	0	0	1	0	Class_6	"37587"
0	0	0	0	0	0	0	0	0	0	0	1	1	1	27	4	0	0	0	1	0	0	0	0	4	0	3	0	0	0	0	0	4	0	1	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	4	0	1	1	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	Class_2	"9145"
0	1	0	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	2	3	0	0	1	10	1	0	0	0	1	0	0	0	1	1	0	1	0	1	5	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	1	1	20	4	1	0	0	4	1	5	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	Class_8	"51696"
0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_9	"59258"
1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	5	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	12	12	9	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Class_8	"52060"
0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Class_2	"12274"
0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	11	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Class_2	"5752"
0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	Class_3	"20035"
0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	Class_2	"6159"
0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	2	0	0	0	0	0	0	1	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	30	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Class_9	"57340"
0	2	0	1	0	0	0	0	0	0	1	0	0	2	0	1	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	2	0	0	5	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	11	0	0	1	Class_8	"53813"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	1	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"44303"
0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Class_2	"6305"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Class_4	"28164"
3	1	1	8	0	0	0	0	1	0	19	1	1	0	0	1	0	0	0	1	0	0	0	10	0	2	2	3	0	0	1	0	0	0	2	1	1	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	4	0	1	0	18	0	1	3	0	0	1	0	1	2	0	0	0	0	1	0	3	0	0	0	0	0	6	0	4	1	0	0	0	0	0	0	0	0	0	0	Class_6	"31689"
0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	8	0	0	0	0	0	Class_3	"20575"
0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	4	0	1	0	0	0	2	0	2	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	Class_6	"38084"
1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	3	1	2	0	1	0	0	0	1	0	0	2	1	0	1	0	0	0	5	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	4	Class_6	"31675"
0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	Class_2	"14476"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Class_5	"30085"
2	0	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	9	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_3	"20009"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	Class_3	"24994"
0	0	0	0	0	0	0	0	0	0	1	0	0	1	27	5	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	2	1	0	1	2	0	0	2	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	Class_2	"6450"
0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	11	0	0	2	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	2	1	0	0	12	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	Class_8	"54036"
3	0	6	5	0	0	0	0	1	0	13	2	0	0	0	4	0	0	1	0	2	2	1	5	0	2	9	1	0	0	1	0	0	0	1	0	0	2	0	2	1	1	0	2	0	2	0	0	1	0	0	3	1	3	0	0	0	1	0	3	1	2	0	0	0	2	1	0	0	0	0	0	0	3	0	0	0	0	1	19	0	1	1	0	0	0	0	0	2	1	0	0	0	Class_6	"44847"
1	0	0	0	0	0	0	3	0	0	2	0	1	1	3	3	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	1	1	1	0	3	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	3	5	27	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	1	Class_8	"55753"
0	0	11	5	0	0	0	1	0	0	8	1	0	1	0	2	0	1	0	0	0	5	0	1	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	Class_6	"35096"
0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	1	5	3	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	8	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	5	0	1	0	0	0	0	0	0	1	0	0	0	0	Class_6	"37288"
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	3	0	0	1	3	1	0	0	7	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	Class_1	"1305"
0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Class_2	"6554"
0	0	9	9	0	0	0	0	0	0	10	0	1	1	0	2	0	0	0	0	1	1	0	0	0	1	10	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	1	0	14	0	0	0	0	0	2	7	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	Class_6	"45159"
0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	7	0	0	0	0	3	8	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Class_6	"36360"
0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	Class_3	"24144"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	Class_2	"5311"
0	0	11	2	0	0	0	0	0	1	10	0	1	0	1	3	0	2	0	0	0	0	0	1	0	6	7	4	1	0	0	1	0	0	0	0	1	0	1	1	0	2	0	0	0	14	0	0	1	0	0	0	1	5	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16	0	1	0	0	0	0	0	0	2	1	0	2	3	Class_6	"44684"
0	1	19	7	0	0	0	0	0	0	7	0	0	2	0	2	0	2	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	1	1	15	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	2	0	0	0	0	1	0	3	0	0	0	0	Class_6	"40103"
0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	2	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	7	0	0	0	0	0	0	3	2	0	5	0	1	2	0	2	0	2	2	0	1	0	1	1	0	0	1	1	0	1	0	1	2	1	1	0	4	0	0	1	0	1	0	0	0	0	0	Class_6	"43963"
0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	3	2	0	4	0	1	0	8	1	1	0	0	0	0	0	2	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	2	0	0	4	0	0	11	0	1	1	0	0	0	9	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	Class_6	"43734"
3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	2	1	0	0	1	8	5	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	6	2	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	3	8	0	2	0	0	1	0	0	1	10	0	1	3	0	0	0	1	0	0	2	3	0	0	0	2	0	0	Class_1	"1533"
0	0	0	0	0	0	0	2	0	1	0	0	0	9	0	2	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	2	5	2	0	5	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	Class_2	"12316"
0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Class_6	"37974"
1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	5	1	1	0	2	0	3	0	3	0	0	1	0	0	0	2	0	4	0	2	1	0	1	3	13	2	3	0	0	0	1	1	0	0	0	1	4	1	0	1	0	0	20	0	2	1	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	Class_6	"39500"
0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	Class_2	"15842"
0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	Class_3	"20127"
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	5	0	0	0	3	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	7	2	1	0	4	0	0	0	0	0	0	6	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	Class_8	"51276"
1	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_2	"9641"
0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	Class_4	"26263"
0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	Class_3	"23374"
1	0	0	0	0	0	0	0	21	1	1	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	24	0	1	6	0	0	1	1	0	2	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	Class_3	"22983"
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	2	2	0	27	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Class_8	"56482"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_5	"30922"
0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_3	"18226"
0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	Class_4	"27673"
0	0	0	0	0	0	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0	0	2	16	0	0	0	0	0	0	1	5	0	0	1	0	1	0	2	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_2	"12328"
4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	2	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	Class_6	"45564"
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Class_6	"36227"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Class_9	"61416"
1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	16	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	4	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Class_7	"48420"
0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_2	"2934"
0	0	0	0	0	1	0	1	0	0	0	0	0	1	4	0	1	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	1	10	0	0	0	0	0	1	1	0	1	0	1	0	3	0	0	1	0	0	0	0	1	1	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	Class_2	"2638"
0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	8	1	1	0	0	0	1	0	0	4	2	0	0	0	0	0	0	2	0	0	1	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_4	"26595"
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	1	0	0	0	Class_8	"51891"
0	1	0	0	0	0	0	0	1	0	0	0	1	2	22	6	0	3	0	0	1	1	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	2	1	1	0	0	0	4	0	1	0	0	0	0	0	0	3	4	0	1	0	0	0	0	0	3	0	0	1	1	0	0	1	1	0	7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	Class_3	"23206"
0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0	18	0	5	1	0	2	0	1	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	2	10	0	0	0	0	0	0	2	0	6	0	0	18	0	0	1	0	0	0	17	4	0	0	2	0	0	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	Class_6	"41007"
